listing_id,date,reviewer_id,comments,name,neighbourhood_group,neighbourhood,latitude,longitude
5121,2013-01-27,2556663,"It was so nice staying at Garon's! For the first glance it didn't look very fancy or something, but this place is gorgeous from inside out. It's pretty easy to get to subway G train or if you walk a little more you can get to A train which goes directly to JFK airport. Garon is a very kind person, very open-minded and friendly! We also have a lot in common in area of culture! I'll recommend this place to everyone who is open-minded and want to feel how people live there in NYC. Neighborhood looked safe. Despite it was one of the coldest weeks for last year in town, but heating worked well and the room was warm!",BlissArtsSpace!,Brooklyn,Bedford-Stuyvesant,40.68535,-73.95512
5121,2013-03-01,4729917,"Garon is one of the coolest individuals I've met in a long time. The room is great close to both the G and A C trains, and the neighborhood has an  organic market right around the corner. Laundry is close by also. There are two beautiful cats that lounge around all day adding to the chillness of the place. There is a sage like wisdom that Garon  imparts with any newbie to NY, and I am a far better New Yorker and individual for meeting this cool cat. <br/>",BlissArtsSpace!,Brooklyn,Bedford-Stuyvesant,40.68535,-73.95512
5121,2013-04-04,1387678,"Garon is undoubtedly the most welcoming and nice host ever. You feel at home right away, he is exciting and passionate, discussions are super interesting and he is extremely friendly. A stay at his place is a good mood cure. I highly recommend!",BlissArtsSpace!,Brooklyn,Bedford-Stuyvesant,40.68535,-73.95512
5121,2013-07-04,1523322,"Had a great stay with Garon! You'll have a super cool and helpful roommate for the length of your stay, who just might cook you breakfast and make you tea in the morning. The neighborhood is really interesting and beautiful, worth spending some time just wandering around. I stayed for almost two weeks, often coming back late at night, and never felt unsafe in the area. The room itself has everything you need. And the apartment has two friendly cats :). If I were to come back to Brooklyn, I would definitely stay with Garon again.",BlissArtsSpace!,Brooklyn,Bedford-Stuyvesant,40.68535,-73.95512
5121,2013-11-13,1387678,"Great, perfect ;) ",BlissArtsSpace!,Brooklyn,Bedford-Stuyvesant,40.68535,-73.95512
5121,2014-01-01,10393975,"I had a good feeling about Garon before I arrived and was not disappointed at all.  I tried to keep busy and didn't want to be in his way. My stay was quite lengthy so we did have a lot of time to sit and chat about so many things and had a lot of laughs.<br/><br/>I'm already planning to go back and I will try to stay with Garon again and again, the space, location and host are all a perfect match for me.",BlissArtsSpace!,Brooklyn,Bedford-Stuyvesant,40.68535,-73.95512
5121,2014-01-22,5347699,"Garon è davvero una persona meravigliosa! Grazie per le chiacchere, il the allo zenzero e i tanti consigli che mi sono stati dati! davvero una persona speciale da incontrare e dove alloggiare a NYC! ",BlissArtsSpace!,Brooklyn,Bedford-Stuyvesant,40.68535,-73.95512
5121,2014-03-02,989362,"Garon is an accommodating, friendly, and helpful host. The room seemed smaller than the pictures indicated. The bed is on the floor.",BlissArtsSpace!,Brooklyn,Bedford-Stuyvesant,40.68535,-73.95512
5121,2014-08-10,19096223,"Garon is a great guy, very friendly and easygoing, as well as trustworthy!!! I really liked staying at his place for five nights. He gave me useful advices about what I should visit in NY and we had cool conversations about everyday life! Furthermore, his place is located very close to 2 metro stations and it takes only 20-30 minutes to reach Manhattan! I strongly recommend staying at his place!",BlissArtsSpace!,Brooklyn,Bedford-Stuyvesant,40.68535,-73.95512
5121,2014-11-11,23305942,Garon was a generous and helpful host. His accommodations are clean and cozy. He even invited me to dance at his second reception! It was truly a pleasure to meet him and stay in his home.,BlissArtsSpace!,Brooklyn,Bedford-Stuyvesant,40.68535,-73.95512
5121,2015-05-03,1019051,"Best choice ever made, really confortable bed, quite room and in really brooklyn astmosfer...close to metro!<br/>But most important, meet Garon :) ",BlissArtsSpace!,Brooklyn,Bedford-Stuyvesant,40.68535,-73.95512
5121,2015-06-01,9989751,Garon is one of the best hostes I eber had! He is such a easygoing person. He welcomed me very warm  and friendly. He recommended me local spots to visit and helpt and was there for any questions. I definitive recommend to stay at Garons place. <br/><br/>Thank you so much Garon!  ,BlissArtsSpace!,Brooklyn,Bedford-Stuyvesant,40.68535,-73.95512
5121,2015-07-20,35481629,"I enjoyed my stay with Garon! He is a kind and considerate host, the room and apartment are very comfortable, and his cats are very friendly.",BlissArtsSpace!,Brooklyn,Bedford-Stuyvesant,40.68535,-73.95512
5121,2015-08-24,20106592,"Garon is an amazing host, very welcoming. He showed me the house and gave me tips for my stay in NYC. The room was nice and the bed comfortable. The area is very safe, even at night, full of nice restaurants, pubs and cafe. There are two subway stations very close. If you are visiting NYC this is a good place where you can stay. ",BlissArtsSpace!,Brooklyn,Bedford-Stuyvesant,40.68535,-73.95512
5121,2015-09-24,13718313,"Meeting Garon was the best part of my stay.I felt home from my first night at GAron s place.Thank you again,hope to meet soon!",BlissArtsSpace!,Brooklyn,Bedford-Stuyvesant,40.68535,-73.95512
5121,2015-09-28,30663960,"Had a great stay at Garon's place. I left it right to the last minute to sort out accommodation and even though he wasn't actually around, he went out of his way to sort everything out for me. Really thankful!! Area is nice and has a few hidden gems. Would recommend :)",BlissArtsSpace!,Brooklyn,Bedford-Stuyvesant,40.68535,-73.95512
5121,2015-10-25,6154262,"Garon is a really nice guy, interesting to talk to and knows a lot about the area. He's one of the more personable hosts I've met. His cats are super friendly. I was worried about the futon but it honestly feels like a regular bed, I had a great nights sleep. I was happy to be in that part of brooklyn again, it's much more relaxed and the G train is really close. Would recommend.",BlissArtsSpace!,Brooklyn,Bedford-Stuyvesant,40.68535,-73.95512
5121,2015-11-01,267281,"Garon was the nicest host I've ever dealt with on AirBnB, which is saying a lot because I've met some really nice hosts. I ended up having to adjust my pickup time for the key, which he graciously accommodated by having another wonderful person (Christian) meet me at the apartment. These are true gentlemen.<br/><br/>The bed was very comfortable and cozy. I slept very well. Commutes to the Javits Center and other parts of Manhattan were a cinch, often as short as 30 minutes.<br/><br/>This place is a really good value for someone needing a thrifty bed and a quiet place work or chill out. I hope to visit again.",BlissArtsSpace!,Brooklyn,Bedford-Stuyvesant,40.68535,-73.95512
5121,2016-05-19,36463277,Garon is amazing!<br/>I felt like I was visiting my friend's apartment.<br/>He made me fell like home,BlissArtsSpace!,Brooklyn,Bedford-Stuyvesant,40.68535,-73.95512
5121,2016-05-23,62839520,Garon welcomed me when I arrived and we had a very chat.  He reviewed the house and rules with me.  The place was very quiet and comfortable.  Garon is a pleasant and gracious host!,BlissArtsSpace!,Brooklyn,Bedford-Stuyvesant,40.68535,-73.95512
5121,2016-05-28,63235573,Excellent! Great place and attention.,BlissArtsSpace!,Brooklyn,Bedford-Stuyvesant,40.68535,-73.95512
5121,2016-06-05,32901053,"Great quiet space in a great location, only a short ride away from Manhattan. Garon is an extremely helpful and gracious host. Overall a great experience in the city! ",BlissArtsSpace!,Brooklyn,Bedford-Stuyvesant,40.68535,-73.95512
5121,2017-10-05,150488133,Well connected to Manhattan and easy to reach from JKF. Safe neighborhood. Great communication with Garon.,BlissArtsSpace!,Brooklyn,Bedford-Stuyvesant,40.68535,-73.95512
5121,2019-12-02,12822342,"Garón is a very welcoming, friendly and helpful host. The neighborhood in Bed Stuy is very nice and I really enjoyed my stay. I would go back to staying at Garón's and definitely recommend the place!",BlissArtsSpace!,Brooklyn,Bedford-Stuyvesant,40.68535,-73.95512
5586,2009-04-13,11399,"My 2 daughters (2 and 3), my wife and I stayed at Susan's for four nights during easter holiday. The apartment and the location are both perfect. Very convenient kitchen, clean bathroom, with towels and everything we needed. Susan answered every question I asked and was always ready to help. I'd go back anytime.",Rooftop Deck/City Views. Great Apt,Manhattan,Upper East Side,40.76076,-73.96156
5178,2009-05-06,8443,"MR. Kasai was a grreat host , very helpful and hospitable , this room is really great value considering comfort and location , the only drawback is the street noise ;",Large Furnished Room Near B'way　,Manhattan,Midtown,40.76457,-73.98317
5178,2009-05-23,15642,The room is great and the hosts are superb!!,Large Furnished Room Near B'way　,Manhattan,Midtown,40.76457,-73.98317
5178,2009-06-14,19644,"Very good experience. The room is clean, quiet (separated from the main living area) and centrally located in midtown Manhattan. I would recommend this room.",Large Furnished Room Near B'way　,Manhattan,Midtown,40.76457,-73.98317
